"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond_disColor","cond_disColorRGB","cond_disFeature","cond_disPresent","cond_disProbability","cond_disShape","cond_primingDisColor","cond_primingDisShape","cond_primingTarColor","cond_primingTarShape","cond_tarColor","cond_tarColorRGB","cond_tarLocation","cond_tarLocationLong","cond_tarShape","coordinates","correct","correct_continuePress","count_blockAcc","count_blockFeed","count_blockLoop","count_blockRT","count_blockSeq","count_blockSumCorrect","count_blockSumRT","count_continuePress","count_example","count_expSettings","count_exp_mainLoop","count_experiment","count_instructions","count_instructions1","count_instructions2","count_log","count_main","count_prepCanvas","count_totalAcc","count_totalRT","count_totalSumCorrect","count_totalSumRT","count_trialResp","count_trialSeq","count_trialTask","datetime","description","disable_garbage_collection","dispBlank","dispBlockStart","dispFeedBlock","dispFix","dispInstructions","dispSearch","dispStartScreen","distance2screen","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","gaborFreq","gaborSize","height","keyboard_backend","lineOriTar","live_row","live_row_blockLoop","live_row_exp_mainLoop","logfile","mouse_backend","noExpBlocks","noExpTrials","noPracTrials","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","physical_screensize","previousDisColor","previousDisShape","previousTarColor","previousTarShape","repeat_cycle","response","responseTime","response_continuePress","response_time","response_time_continuePress","rgb_gray","rgb_green","rgb_red","rgb_white","round_decimals","sampler_backend","set_blockType","set_counterPositions","set_respCorrect","set_respTimeoutExp","set_respTimeoutPrac","set_rotation","set_setSize","sizeImaginary","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimPositions","stimuli","subject_nr","subject_parity","tarIdx","time_blockFeed","time_blockLoop","time_blockSeq","time_continuePress","time_example","time_expSettings","time_exp_mainLoop","time_experiment","time_instructions","time_instructions1","time_instructions2","time_log","time_main","time_prepCanvas","time_trialResp","time_trialSeq","time_trialTask","timing_EEGwait","timing_fix","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","color","present","highProbOther","rectangular","swap","same","same","swap","green","(0, 122, 0)","lowProb","lowProb1","rectangular","uniform","1","undefined","0.572916666667","2","2","593.848958333","2","110","114019","0","0","0","0","0","0","0","0","330","0","2","0.765625","857.083333333","294","329120","330","330","330","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x10A90D10>","<openexp._canvas.legacy.legacy object at 0x10AA2470>","<openexp._canvas.legacy.legacy object at 0x0483FCB0>","<openexp._canvas.legacy.legacy object at 0x04842130>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x10A85E90>","<openexp._canvas.legacy.legacy object at 0x04853D10>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","113","113","2","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","green","rectangular","0","/","763","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","7","680756","714051","714051","91997","90990","1804","105514","105514","1804","1804","103755","985868","1803","714051","985102","984183","984183","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","highProb","rectangular","swap","same","swap","same","red","(179, 0, 0)","lowProb","lowProb6","rectangular","uniform","1","undefined","0.578125","2","2","601.416666667","2","111","115472","0","0","0","0","0","0","0","0","331","0","2","0.768229166667","860.8671875","295","330573","331","331","331","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x10A90D10>","<openexp._canvas.legacy.legacy object at 0x10AA2470>","<openexp._canvas.legacy.legacy object at 0x0483FCB0>","<openexp._canvas.legacy.legacy object at 0x04842130>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x10AB2690>","<openexp._canvas.legacy.legacy object at 0x04853D10>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","114","114","2","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","rectangular","red","rectangular","0","/","1453","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","5","680756","714051","714051","91997","90990","1804","105514","105514","1804","1804","103755","988652","1803","714051","987196","986277","986277","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","highProb","circular","swap","swap","same","same","red","(179, 0, 0)","lowProb","lowProb5","rectangular","uniform","1","undefined","0.583333333333","2","2","610.145833333","2","112","117148","0","0","0","0","0","0","0","0","332","0","2","0.770833333333","865.231770833","296","332249","332","332","332","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x10A90D10>","<openexp._canvas.legacy.legacy object at 0x10AA2470>","<openexp._canvas.legacy.legacy object at 0x0483FCB0>","<openexp._canvas.legacy.legacy object at 0x04842130>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x10AB85B0>","<openexp._canvas.legacy.legacy object at 0x04853D10>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","115","115","2","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","circular","red","rectangular","0","\","1676","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","4","680756","714051","714051","91997","90990","1804","105514","105514","1804","1804","103755","991652","1803","714051","989972","989053","989053","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","highProb","rectangular","same","swap","same","swap","red","(179, 0, 0)","lowProb","lowProb1","circular","uniform","1","undefined","0.588541666667","2","2","614.869791667","2","113","118055","0","0","0","0","0","0","0","0","333","0","2","0.7734375","867.59375","297","333156","333","333","333","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x10A90D10>","<openexp._canvas.legacy.legacy object at 0x10AA2470>","<openexp._canvas.legacy.legacy object at 0x0483FCB0>","<openexp._canvas.legacy.legacy object at 0x04842130>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x0F5CE150>","<openexp._canvas.legacy.legacy object at 0x04853D10>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","116","116","2","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","red","circular","0","/","907","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","7","680756","714051","714051","91997","90990","1804","105514","105514","1804","1804","103755","993901","1803","714051","992990","992071","992071","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","lowProb2","circular","same","swap","same","swap","red","(179, 0, 0)","lowProb","lowProb5","rectangular","uniform","1","undefined","0.59375","2","2","622.572916667","2","114","119534","0","0","0","0","0","0","0","0","334","0","2","0.776041666667","871.4453125","298","334635","334","334","334","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x10A90D10>","<openexp._canvas.legacy.legacy object at 0x10AA2470>","<openexp._canvas.legacy.legacy object at 0x0483FCB0>","<openexp._canvas.legacy.legacy object at 0x04842130>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x10AB2690>","<openexp._canvas.legacy.legacy object at 0x04853D10>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","117","117","2","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","circular","red","rectangular","0","\","1479","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","4","680756","714051","714051","91997","90990","1804","105514","105514","1804","1804","103755","996700","1803","714051","995218","994299","994299","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","lowProb4","circular","swap","same","same","swap","red","(179, 0, 0)","lowProb","lowProb1","circular","uniform","1","undefined","0.598958333333","2","2","625.885416667","2","115","120170","0","0","0","0","0","0","0","0","335","0","2","0.778645833333","873.1015625","299","335271","335","335","335","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x10A90D10>","<openexp._canvas.legacy.legacy object at 0x10AA2470>","<openexp._canvas.legacy.legacy object at 0x0483FCB0>","<openexp._canvas.legacy.legacy object at 0x04842130>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x0F5C81D0>","<openexp._canvas.legacy.legacy object at 0x04853D10>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","118","118","2","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","red","circular","0","\","636","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","7","680756","714051","714051","91997","90990","1804","105514","105514","1804","1804","103755","998676","1803","714051","998037","997119","997119","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","shape","absent","highProb","rectangular","same","swap","swap","swap","green","(0, 122, 0)","highProbColor","highProbColor","rectangular","uniform","0","undefined","0.598958333333","2","2","629.619791667","2","115","120887","0","0","0","0","0","0","0","0","336","0","2","0.778645833333","874.96875","299","335988","336","336","336","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x10A90D10>","<openexp._canvas.legacy.legacy object at 0x10AA2470>","<openexp._canvas.legacy.legacy object at 0x0483FCB0>","<openexp._canvas.legacy.legacy object at 0x04842130>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x04844630>","<openexp._canvas.legacy.legacy object at 0x04853D10>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","119","119","2","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","rectangular","green","rectangular","0","/","717","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","6","680756","714051","714051","91997","90990","1804","105514","105514","1804","1804","103755","1000724","1803","714051","1000004","999085","999085","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","highProb","rectangular","same","same","swap","same","red","(179, 0, 0)","lowProb","lowProb3","rectangular","uniform","1","undefined","0.604166666667","2","2","633.911458333","2","116","121711","0","0","0","0","0","0","0","0","337","0","2","0.78125","877.114583333","300","336812","337","337","337","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x10A90D10>","<openexp._canvas.legacy.legacy object at 0x10AA2470>","<openexp._canvas.legacy.legacy object at 0x0483FCB0>","<openexp._canvas.legacy.legacy object at 0x04842130>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x10AB8FF0>","<openexp._canvas.legacy.legacy object at 0x04853D10>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","120","120","2","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","rectangular","red","rectangular","0","\","824","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","1","680756","714051","714051","91997","90990","1804","105514","105514","1804","1804","103755","1002900","1803","714051","1002073","1001154","1001154","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","shape","present","highProb","circular","same","swap","swap","same","green","(0, 122, 0)","lowProb","lowProb2","rectangular","uniform","1","undefined","0.609375","2","2","643.114583333","2","117","123478","0","0","0","0","0","0","0","0","338","0","2","0.783854166667","881.716145833","301","338579","338","338","338","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x10A90D10>","<openexp._canvas.legacy.legacy object at 0x10AA2470>","<openexp._canvas.legacy.legacy object at 0x0483FCB0>","<openexp._canvas.legacy.legacy object at 0x04842130>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x10AB2770>","<openexp._canvas.legacy.legacy object at 0x04853D10>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","121","121","2","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","green","rectangular","0","\","1767","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","0","680756","714051","714051","91997","90990","1804","105514","105514","1804","1804","103755","1006004","1803","714051","1004233","1003314","1003314","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","highProb","rectangular","swap","swap","swap","swap","red","(179, 0, 0)","lowProb","lowProb3","circular","uniform","1","undefined","0.614583333333","2","2","647.208333333","2","118","124264","0","0","0","0","0","0","0","0","339","0","2","0.786458333333","883.763020833","302","339365","339","339","339","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x10A90D10>","<openexp._canvas.legacy.legacy object at 0x10AA2470>","<openexp._canvas.legacy.legacy object at 0x0483FCB0>","<openexp._canvas.legacy.legacy object at 0x04842130>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x10AAA7B0>","<openexp._canvas.legacy.legacy object at 0x04853D10>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","122","122","2","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","red","circular","0","\","786","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","1","680756","714051","714051","91997","90990","1804","105514","105514","1804","1804","103755","1008132","1803","714051","1007342","1006424","1006424","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","color","present","lowProb6","rectangular","same","same","swap","swap","green","(0, 122, 0)","highProbColor","highProbColor","rectangular","uniform","1","undefined","0.619791666667","2","2","656.875","2","119","126120","0","0","0","0","0","0","0","0","340","0","2","0.7890625","888.596354167","303","341221","340","340","340","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x10A90D10>","<openexp._canvas.legacy.legacy object at 0x10AA2470>","<openexp._canvas.legacy.legacy object at 0x0483FCB0>","<openexp._canvas.legacy.legacy object at 0x04842130>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x10AB8BD0>","<openexp._canvas.legacy.legacy object at 0x04853D10>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","123","123","2","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","green","rectangular","0","\","1856","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","6","680756","714051","714051","91997","90990","1804","105514","105514","1804","1804","103755","1011340","1803","714051","1009481","1008562","1008562","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","color","absent","lowProb1","circular","same","swap","swap","swap","red","(179, 0, 0)","lowProb","lowProb5","circular","uniform","1","undefined","0.625","2","2","662.088541667","2","120","127121","0","0","0","0","0","0","0","0","341","0","2","0.791666666667","891.203125","304","342222","341","341","341","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x10A90D10>","<openexp._canvas.legacy.legacy object at 0x10AA2470>","<openexp._canvas.legacy.legacy object at 0x0483FCB0>","<openexp._canvas.legacy.legacy object at 0x04842130>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x0F5CE350>","<openexp._canvas.legacy.legacy object at 0x04853D10>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","124","124","2","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","circular","red","circular","0","/","1001","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","4","680756","714051","714051","91997","90990","1804","105514","105514","1804","1804","103755","1013684","1803","714051","1012680","1011761","1011761","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","color","present","highProb","circular","same","same","swap","same","green","(0, 122, 0)","lowProb","lowProb3","circular","uniform","1","undefined","0.630208333333","2","2","666.854166667","2","121","128036","0","0","0","0","0","0","0","0","342","0","2","0.794270833333","893.5859375","305","343137","342","342","342","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x10A90D10>","<openexp._canvas.legacy.legacy object at 0x10AA2470>","<openexp._canvas.legacy.legacy object at 0x0483FCB0>","<openexp._canvas.legacy.legacy object at 0x04842130>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x10AA8970>","<openexp._canvas.legacy.legacy object at 0x04853D10>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","125","125","2","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","circular","green","circular","0","\","915","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","1","680756","714051","714051","91997","90990","1804","105514","105514","1804","1804","103755","1015964","1803","714051","1015046","1014127","1014127","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","color","present","highProb","rectangular","same","swap","same","swap","green","(0, 122, 0)","lowProb","lowProb1","rectangular","uniform","1","undefined","0.635416666667","2","2","671.046875","2","122","128841","0","0","0","0","0","0","0","0","343","0","2","0.796875","895.682291667","306","343942","343","343","343","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x10A90D10>","<openexp._canvas.legacy.legacy object at 0x10AA2470>","<openexp._canvas.legacy.legacy object at 0x0483FCB0>","<openexp._canvas.legacy.legacy object at 0x04842130>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x10A856D0>","<openexp._canvas.legacy.legacy object at 0x04853D10>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","126","126","2","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","green","rectangular","0","/","805","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","7","680756","714051","714051","91997","90990","1804","105514","105514","1804","1804","103755","1018100","1803","714051","1017292","1016373","1016373","NA","913","study_X","0","11757","1","yes","1680"
"undefined","undefined","11757","11757","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","highProb","circular","same","swap","swap","same","red","(179, 0, 0)","lowProb","lowProb2","rectangular","uniform","1","undefined","0.640625","2","2","677.348958333","2","123","130051","0","0","0","0","0","0","0","0","344","0","2","0.799479166667","898.833333333","307","345152","344","344","344","08/22/17 15:43:37","Default description","yes","<openexp._canvas.legacy.legacy object at 0x10A90D10>","<openexp._canvas.legacy.legacy object at 0x10AA2470>","<openexp._canvas.legacy.legacy object at 0x0483FCB0>","<openexp._canvas.legacy.legacy object at 0x04842130>","<openexp._canvas.legacy.legacy object at 0x049014B0>","<openexp._canvas.legacy.legacy object at 0x0F5DA350>","<openexp._canvas.legacy.legacy object at 0x04853D10>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","127","127","2","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-15.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","circular","red","rectangular","0","\","1210","space","11757","11757","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[6, 7, 0, 1, 2, 3, 4, 5]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","15","odd","0","680756","714051","714051","91997","90990","1804","105514","105514","1804","1804","103755","1020660","1803","714051","1019446","1018527","1018527","NA","913","study_X","0","11757","1","yes","1680"
