"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","cond_disColor","cond_disColorRGB","cond_disFeature","cond_disPresent","cond_disProbability","cond_disShape","cond_primingDisColor","cond_primingDisShape","cond_primingTarColor","cond_primingTarShape","cond_tarColor","cond_tarColorRGB","cond_tarLocation","cond_tarLocationLong","cond_tarShape","coordinates","correct","correct_continuePress","count_blockAcc","count_blockFeed","count_blockLoop","count_blockRT","count_blockSeq","count_blockSumCorrect","count_blockSumRT","count_continuePress","count_example","count_expSettings","count_exp_mainLoop","count_experiment","count_instructions","count_instructions1","count_instructions2","count_log","count_main","count_prepCanvas","count_totalAcc","count_totalRT","count_totalSumCorrect","count_totalSumRT","count_trialResp","count_trialSeq","count_trialTask","datetime","description","disable_garbage_collection","dispBlank","dispBlockStart","dispFeedBlock","dispFix","dispInstructions","dispSearch","dispStartScreen","distance2screen","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","gaborFreq","gaborSize","height","keyboard_backend","lineOriTar","live_row","live_row_blockLoop","live_row_exp_mainLoop","logfile","mouse_backend","noExpBlocks","noExpTrials","noPracTrials","opensesame_codename","opensesame_version","osf_always_upload_experiment","osf_id","physical_screensize","previousDisColor","previousDisShape","previousTarColor","previousTarShape","repeat_cycle","response","responseTime","response_continuePress","response_time","response_time_continuePress","rgb_gray","rgb_green","rgb_red","rgb_white","round_decimals","sampler_backend","set_blockType","set_counterPositions","set_respCorrect","set_respTimeoutExp","set_respTimeoutPrac","set_rotation","set_setSize","sizeImaginary","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimPositions","stimuli","subject_nr","subject_parity","tarIdx","time_blockFeed","time_blockLoop","time_blockSeq","time_continuePress","time_example","time_expSettings","time_exp_mainLoop","time_experiment","time_instructions","time_instructions1","time_instructions2","time_log","time_main","time_prepCanvas","time_trialResp","time_trialSeq","time_trialTask","timing_EEGwait","timing_fix","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","highProb","circular","same","same","same","same","red","(179, 0, 0)","lowProb","lowProb5","circular","uniform","0","undefined","0.171875","1","1","220.307291667","1","33","42299","0","0","0","0","0","0","0","0","61","0","1","0.171875","220.307291667","33","42299","61","61","61","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x048B77F0>","<openexp._canvas.legacy.legacy object at 0x048C37B0>","<openexp._canvas.legacy.legacy object at 0x048AF410>","<openexp._canvas.legacy.legacy object at 0x049A59D0>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x048AF250>","<openexp._canvas.legacy.legacy object at 0x04977A50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","36","36","1","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","red","circular","0","\","1694","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","7","809188","880117","880117","716277","715269","1746","734369","734369","1746","1746","727530","971432","1745","880117","969735","968977","968977","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","highProb","circular","same","same","same","same","red","(179, 0, 0)","lowProb","lowProb1","circular","uniform","1","undefined","0.177083333333","1","1","225.963541667","1","34","43385","0","0","0","0","0","0","0","0","62","0","1","0.177083333333","225.963541667","34","43385","62","62","62","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x048B77F0>","<openexp._canvas.legacy.legacy object at 0x048C37B0>","<openexp._canvas.legacy.legacy object at 0x048AF410>","<openexp._canvas.legacy.legacy object at 0x049A59D0>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x049A5830>","<openexp._canvas.legacy.legacy object at 0x04977A50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","37","37","1","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","red","circular","0","\","1086","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","2","809188","880117","880117","716277","715269","1746","734369","734369","1746","1746","727530","973704","1745","880117","972615","971857","971857","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","color","present","highProb","rectangular","swap","swap","swap","swap","green","(0, 122, 0)","lowProb","lowProb6","rectangular","uniform","1","undefined","0.182291666667","1","1","237.026041667","1","35","45509","0","0","0","0","0","0","0","0","63","0","1","0.182291666667","237.026041667","35","45509","63","63","63","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x048B77F0>","<openexp._canvas.legacy.legacy object at 0x048C37B0>","<openexp._canvas.legacy.legacy object at 0x048AF410>","<openexp._canvas.legacy.legacy object at 0x049A59D0>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x048BE110>","<openexp._canvas.legacy.legacy object at 0x04977A50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","38","38","1","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","green","rectangular","0","\","2124","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","0","809188","880117","880117","716277","715269","1746","734369","734369","1746","1746","727530","977032","1745","880117","974906","974149","974149","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","highProb","circular","swap","swap","swap","swap","red","(179, 0, 0)","lowProb","lowProb4","circular","uniform","1","undefined","0.1875","1","1","242.583333333","1","36","46576","0","0","0","0","0","0","0","0","64","0","1","0.1875","242.583333333","36","46576","64","64","64","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x048B77F0>","<openexp._canvas.legacy.legacy object at 0x048C37B0>","<openexp._canvas.legacy.legacy object at 0x048AF410>","<openexp._canvas.legacy.legacy object at 0x049A59D0>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x049A5570>","<openexp._canvas.legacy.legacy object at 0x04977A50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","39","39","1","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","red","circular","0","\","1067","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","6","809188","880117","880117","716277","715269","1746","734369","734369","1746","1746","727530","979288","1745","880117","978217","977459","977459","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","color","absent","lowProb4","rectangular","swap","swap","same","swap","red","(179, 0, 0)","lowProb","lowProb5","rectangular","uniform","1","undefined","0.192708333333","1","1","247.552083333","1","37","47530","0","0","0","0","0","0","0","0","65","0","1","0.192708333333","247.552083333","37","47530","65","65","65","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x048B77F0>","<openexp._canvas.legacy.legacy object at 0x048C37B0>","<openexp._canvas.legacy.legacy object at 0x048AF410>","<openexp._canvas.legacy.legacy object at 0x049A59D0>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x049A6350>","<openexp._canvas.legacy.legacy object at 0x04977A50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","40","40","1","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","red","rectangular","0","\","954","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","7","809188","880117","880117","716277","715269","1746","734369","734369","1746","1746","727530","981440","1745","880117","980482","979724","979724","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","highProb","rectangular","same","same","same","swap","red","(179, 0, 0)","lowProb","lowProb6","circular","uniform","1","undefined","0.197916666667","1","1","254.380208333","1","38","48841","0","0","0","0","0","0","0","0","66","0","1","0.197916666667","254.380208333","38","48841","66","66","66","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x048B77F0>","<openexp._canvas.legacy.legacy object at 0x048C37B0>","<openexp._canvas.legacy.legacy object at 0x048AF410>","<openexp._canvas.legacy.legacy object at 0x049A59D0>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x048B3BB0>","<openexp._canvas.legacy.legacy object at 0x04977A50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","41","41","1","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","red","circular","0","/","1311","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","0","809188","880117","880117","716277","715269","1746","734369","734369","1746","1746","727530","983936","1745","880117","982621","981863","981863","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","absent","highProb","circular","swap","swap","swap","same","green","(0, 122, 0)","lowProb","lowProb2","circular","uniform","1","undefined","0.203125","1","1","259.635416667","1","39","49850","0","0","0","0","0","0","0","0","67","0","1","0.203125","259.635416667","39","49850","67","67","67","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x048B77F0>","<openexp._canvas.legacy.legacy object at 0x048C37B0>","<openexp._canvas.legacy.legacy object at 0x048AF410>","<openexp._canvas.legacy.legacy object at 0x049A59D0>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x048C6BD0>","<openexp._canvas.legacy.legacy object at 0x04977A50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","42","42","1","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","green","circular","0","\","1009","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","3","809188","880117","880117","716277","715269","1746","734369","734369","1746","1746","727530","986136","1745","880117","985125","984368","984368","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","shape","present","lowProb5","circular","same","same","same","swap","green","(0, 122, 0)","lowProb","lowProb2","rectangular","uniform","1","undefined","0.208333333333","1","1","263.588541667","1","40","50609","0","0","0","0","0","0","0","0","68","0","1","0.208333333333","263.588541667","40","50609","68","68","68","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x048B77F0>","<openexp._canvas.legacy.legacy object at 0x048C37B0>","<openexp._canvas.legacy.legacy object at 0x048AF410>","<openexp._canvas.legacy.legacy object at 0x049A59D0>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x048C6F50>","<openexp._canvas.legacy.legacy object at 0x04977A50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","43","43","1","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","green","rectangular","0","/","759","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","3","809188","880117","880117","716277","715269","1746","734369","734369","1746","1746","727530","988080","1745","880117","987319","986561","986561","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","highProb","circular","same","same","swap","swap","red","(179, 0, 0)","lowProb","lowProb1","circular","uniform","1","undefined","0.213541666667","1","1","270.869791667","1","41","52007","0","0","0","0","0","0","0","0","69","0","1","0.213541666667","270.869791667","41","52007","69","69","69","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x048B77F0>","<openexp._canvas.legacy.legacy object at 0x048C37B0>","<openexp._canvas.legacy.legacy object at 0x048AF410>","<openexp._canvas.legacy.legacy object at 0x049A59D0>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x048AF250>","<openexp._canvas.legacy.legacy object at 0x04977A50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","44","44","1","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","red","circular","0","/","1398","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","2","809188","880117","880117","716277","715269","1746","734369","734369","1746","1746","727530","990664","1745","880117","989263","988505","988505","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","shape","present","highProb","rectangular","same","swap","swap","same","green","(0, 122, 0)","lowProb","lowProb2","circular","uniform","0","undefined","0.213541666667","1","1","277.9375","1","41","53364","0","0","0","0","0","0","0","0","70","0","1","0.213541666667","277.9375","41","53364","70","70","70","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x048B77F0>","<openexp._canvas.legacy.legacy object at 0x048C37B0>","<openexp._canvas.legacy.legacy object at 0x048AF410>","<openexp._canvas.legacy.legacy object at 0x049A59D0>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x048CD130>","<openexp._canvas.legacy.legacy object at 0x04977A50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","45","45","1","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","rectangular","green","circular","0","\","1357","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","3","809188","880117","880117","716277","715269","1746","734369","734369","1746","1746","727530","993208","1745","880117","991848","991090","991090","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","shape","present","highProb","rectangular","same","same","same","same","green","(0, 122, 0)","lowProb","lowProb4","circular","uniform","0","undefined","0.213541666667","1","1","286.130208333","1","41","54937","0","0","0","0","0","0","0","0","71","0","1","0.213541666667","286.130208333","41","54937","71","71","71","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x048B77F0>","<openexp._canvas.legacy.legacy object at 0x048C37B0>","<openexp._canvas.legacy.legacy object at 0x048AF410>","<openexp._canvas.legacy.legacy object at 0x049A59D0>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x048B4E30>","<openexp._canvas.legacy.legacy object at 0x04977A50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","46","46","1","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","rectangular","green","circular","0","/","1573","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","6","809188","880117","880117","716277","715269","1746","734369","734369","1746","1746","727530","995968","1745","880117","994391","993633","993633","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","lowProb6","rectangular","swap","same","swap","same","red","(179, 0, 0)","highProbColor","highProbColor","circular","uniform","0","undefined","0.213541666667","1","1","299.151041667","1","41","57437","0","0","0","0","0","0","0","0","72","0","1","0.213541666667","299.151041667","41","57437","72","72","72","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x048B77F0>","<openexp._canvas.legacy.legacy object at 0x048C37B0>","<openexp._canvas.legacy.legacy object at 0x048AF410>","<openexp._canvas.legacy.legacy object at 0x049A59D0>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x048C69D0>","<openexp._canvas.legacy.legacy object at 0x04977A50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","47","47","1","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","red","circular","0","None","2500","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","1","809188","880117","880117","716277","715269","1746","734369","734369","1746","1746","727530","999651","1745","880117","997149","996392","996392","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","red","(179, 0, 0)","shape","present","highProb","rectangular","same","same","same","same","red","(179, 0, 0)","lowProb","lowProb1","circular","uniform","0","undefined","0.213541666667","1","1","312.171875","1","41","59937","0","0","0","0","0","0","0","0","73","0","1","0.213541666667","312.171875","41","59937","73","73","73","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x048B77F0>","<openexp._canvas.legacy.legacy object at 0x048C37B0>","<openexp._canvas.legacy.legacy object at 0x048AF410>","<openexp._canvas.legacy.legacy object at 0x049A59D0>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x048B3550>","<openexp._canvas.legacy.legacy object at 0x04977A50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","315","48","48","1","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","red","rectangular","red","circular","0","None","2500","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","/","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","2","809188","880117","880117","716277","715269","1746","734369","734369","1746","1746","727530","1003338","1745","880117","1000835","1000077","1000077","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","highProb","rectangular","swap","same","same","swap","red","(179, 0, 0)","lowProb","lowProb4","rectangular","uniform","1","undefined","0.21875","1","1","318.125","1","42","61080","0","0","0","0","0","0","0","0","74","0","1","0.21875","318.125","42","61080","74","74","74","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x048B77F0>","<openexp._canvas.legacy.legacy object at 0x048C37B0>","<openexp._canvas.legacy.legacy object at 0x048AF410>","<openexp._canvas.legacy.legacy object at 0x049A59D0>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x048B4490>","<openexp._canvas.legacy.legacy object at 0x04977A50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","49","49","1","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","rectangular","red","rectangular","0","\","1143","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","6","809188","880117","880117","716277","715269","1746","734369","734369","1746","1746","727530","1005656","1745","880117","1004510","1003752","1003752","NA","752","study_X","0","11253","1","yes","1680"
"undefined","undefined","11253","11253","black","no","legacy","legacy","legacy","0","green","(0, 122, 0)","color","present","lowProb2","circular","same","swap","same","swap","red","(179, 0, 0)","lowProb","lowProb6","circular","uniform","1","undefined","0.223958333333","1","1","330.994791667","1","43","63551","0","0","0","0","0","0","0","0","75","0","1","0.223958333333","330.994791667","43","63551","75","75","75","08/10/17 12:52:42","Default description","yes","<openexp._canvas.legacy.legacy object at 0x048B77F0>","<openexp._canvas.legacy.legacy object at 0x048C37B0>","<openexp._canvas.legacy.legacy object at 0x048AF410>","<openexp._canvas.legacy.legacy object at 0x049A59D0>","<openexp._canvas.legacy.legacy object at 0x049764B0>","<openexp._canvas.legacy.legacy object at 0x048C6F70>","<openexp._canvas.legacy.legacy object at 0x04977A50>","75","IndividualPriorityWithDis_v1.osexp","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2","no","mono","no","18","no","white","no","yes","0.09","98","1050","legacy","45","50","50","1","C:/Userdata/Michel/SpatialProb/IndividualPriorityMaps/Experiment2/data/subject-2.csv","legacy","9","192","25","Jazzy James","3.1.3","yes","598477b2b83f69022949e7e9","47","green","circular","red","circular","0","\","2471","space","11253","11253","(80, 80, 80)","(0, 122, 0)","(179, 0, 0)","(155, 155, 155)","2","legacy","experiment","[1, 2, 3, 4, 5, 6, 7, 0]","\","2500","3000","0","8","252.758751519","1024","2","48000","-16","main","[(0, -252), (178, -178), (252, 0), (178, 178), (0, 252), (-178, 178), (-252, 0), (-178, -178)]","[]","2","even","0","809188","880117","880117","716277","715269","1746","734369","734369","1746","1746","727530","1009336","1745","880117","1006862","1006105","1006105","NA","752","study_X","0","11253","1","yes","1680"
